x	y	psi	u	v	p
0.023438	0.437500	-0.000967	-0.002555	0.077585	0.022108
0.023438	0.445313	-0.000987	-0.002378	0.079170	0.021214
0.023438	0.453125	-0.001004	-0.002194	0.080648	0.020312
0.023438	0.460938	-0.001021	-0.002004	0.082016	0.019404
0.023438	0.468750	-0.001036	-0.001809	0.083271	0.018493
0.023438	0.476563	-0.001049	-0.001610	0.084408	0.017581
0.023438	0.484375	-0.001061	-0.001407	0.085426	0.016673
0.023438	0.492188	-0.001071	-0.001201	0.086322	0.015769
0.023438	0.500000	-0.001079	-0.000995	0.087095	0.014874
0.023438	0.507813	-0.001087	-0.000788	0.087743	0.013988
0.023438	0.515625	-0.001092	-0.000581	0.088267	0.013115
0.023438	0.523438	-0.001096	-0.000376	0.088665	0.012258
0.023438	0.531250	-0.001098	-0.000173	0.088940	0.011417
0.023438	0.539063	-0.001099	0.000026	0.089091	0.010595
0.023438	0.546875	-0.001097	0.000222	0.089121	0.009795
0.023438	0.554688	-0.001095	0.000412	0.089032	0.009017
0.023438	0.562500	-0.001091	0.000597	0.088826	0.008264
0.023438	0.570313	-0.001086	0.000776	0.088506	0.007536
0.023438	0.578125	-0.001079	0.000947	0.088077	0.006835
0.023438	0.585938	-0.001071	0.001110	0.087543	0.006162
0.023438	0.593750	-0.001061	0.001265	0.086907	0.005518
0.023438	0.601563	-0.001051	0.001410	0.086175	0.004903
0.023438	0.609375	-0.001039	0.001546	0.085352	0.004318
0.023438	0.617188	-0.001027	0.001671	0.084444	0.003763
0.023438	0.625000	-0.001013	0.001786	0.083456	0.003239
0.023438	0.632813	-0.000999	0.001890	0.082396	0.002744
0.023438	0.640625	-0.000984	0.001982	0.081269	0.002280
0.023438	0.648438	-0.000968	0.002062	0.080083	0.001845
0.023438	0.656250	-0.000951	0.002129	0.078846	0.001439
0.023438	0.664063	-0.000935	0.002184	0.077564	0.001062
0.023438	0.671875	-0.000917	0.002226	0.076245	0.000712
0.023438	0.679688	-0.000900	0.002254	0.074898	0.000388
0.023438	0.687500	-0.000882	0.002269	0.073531	0.000091
0.023438	0.695313	-0.000865	0.002269	0.072152	-0.000183
0.023438	0.703125	-0.000847	0.002255	0.070771	-0.000433
0.023438	0.710938	-0.000830	0.002225	0.069396	-0.000662
0.023438	0.718750	-0.000812	0.002180	0.068038	-0.000870
0.023438	0.726563	-0.000795	0.002117	0.066707	-0.001060
0.023438	0.734375	-0.000779	0.002037	0.065413	-0.001234
0.023438	0.742188	-0.000764	0.001938	0.064168	-0.001392
0.023438	0.750000	-0.000748	0.001819	0.062984	-0.001537
0.023438	0.757813	-0.000735	0.001677	0.061874	-0.001672
0.023438	0.765625	-0.000722	0.001510	0.060854	-0.001798
0.023438	0.773438	-0.000712	0.001315	0.059939	-0.001918
0.023438	0.781250	-0.000702	0.001088	0.059146	-0.002034
0.023438	0.789063	-0.000695	0.000825	0.058498	-0.002150
0.023438	0.796875	-0.000689	0.000519	0.058016	-0.002270
0.023438	0.804688	-0.000687	0.000162	0.057728	-0.002396
0.023438	0.812500	-0.000686	-0.000255	0.057666	-0.002535
0.023438	0.820313	-0.000691	-0.000743	0.057865	-0.002692
0.023438	0.828125	-0.000698	-0.001319	0.058371	-0.002874
0.023438	0.835938	-0.000711	-0.002000	0.059234	-0.003089
0.023438	0.843750	-0.000729	-0.002811	0.060517	-0.003348
0.023438	0.851563	-0.000755	-0.003779	0.062294	-0.003667
0.023438	0.859375	-0.000788	-0.004943	0.064652	-0.004062
0.023438	0.867188	-0.000832	-0.006345	0.067697	-0.004557
0.023438	0.875000	-0.000887	-0.008045	0.071557	-0.005184
0.023438	0.882813	-0.000958	-0.010110	0.076380	-0.005983
0.023438	0.890625	-0.001045	-0.012632	0.082343	-0.007010
0.023438	0.898438	-0.001155	-0.015721	0.089655	-0.008340
0.023438	0.906250	-0.001291	-0.019522	0.098553	-0.010071
0.023438	0.914063	-0.001460	-0.024221	0.109306	-0.012340
0.023438	0.921875	-0.001669	-0.030063	0.122199	-0.015332
0.023438	0.929688	-0.001930	-0.037366	0.137503	-0.019299
0.023438	0.937500	-0.002253	-0.046537	0.155395	-0.024578
0.023438	0.945313	-0.002657	-0.058017	0.175776	-0.031608
0.023438	0.953125	-0.003160	-0.072004	0.197839	-0.040898
0.023438	0.960938	-0.003782	-0.087341	0.219091	-0.052880
0.023438	0.968750	-0.004525	-0.097657	0.233239	-0.067367
0.023438	0.976563	-0.005308	-0.079652	0.226402	-0.082087
0.023438	0.984375	-0.005769	0.033074	0.174988	-0.088996
0.023438	0.992188	-0.004791	0.369222	0.068468	-0.070805
0.023438	1.000000	-0.000000	1.000000	0.000000	-0.052641
0.031250	0.000000	0.000000	0.000000	0.000000	0.035397
0.031250	0.007813	0.000000	0.000155	-0.000036	0.035391
0.031250	0.015625	0.000002	0.000251	-0.000110	0.035385
0.031250	0.023438	0.000004	0.000291	-0.000200	0.035390
0.031250	0.031250	0.000007	0.000283	-0.000284	0.035403
0.031250	0.039063	0.000008	0.000233	-0.000348	0.035426
0.031250	0.046875	0.000011	0.000148	-0.000377	0.035457
0.031250	0.054688	0.000011	0.000034	-0.000358	0.035496
0.031250	0.062500	0.000011	-0.000105	-0.000281	0.035543
0.031250	0.070313	0.000009	-0.000265	-0.000135	0.035596
0.031250	0.078125	0.000007	-0.000443	0.000087	0.035654
0.031250	0.085938	0.000002	-0.000636	0.000394	0.035718
0.031250	0.093750	-0.000003	-0.000843	0.000790	0.035785
0.031250	0.101563	-0.000011	-0.001061	0.001283	0.035854
0.031250	0.109375	-0.000020	-0.001290	0.001876	0.035925
0.031250	0.117188	-0.000031	-0.001528	0.002574	0.035996
0.031250	0.125000	-0.000043	-0.001773	0.003380	0.036066
0.031250	0.132813	-0.000059	-0.002024	0.004298	0.036134
0.031250	0.140625	-0.000075	-0.002281	0.005329	0.036197
0.031250	0.148438	-0.000095	-0.002542	0.006476	0.036254
0.031250	0.156250	-0.000115	-0.002805	0.007740	0.036305
0.031250	0.164063	-0.000138	-0.003070	0.009121	0.036346
0.031250	0.171875	-0.000163	-0.003336	0.010620	0.036377
0.031250	0.179688	-0.000191	-0.003600	0.012236	0.036396
0.031250	0.187500	-0.000219	-0.003862	0.013968	0.036400
0.031250	0.195313	-0.000251	-0.004119	0.015815	0.036389
0.031250	0.203125	-0.000283	-0.004372	0.017775	0.036359
0.031250	0.210938	-0.000319	-0.004618	0.019844	0.036311
0.031250	0.218750	-0.000355	-0.004856	0.022019	0.036240
0.031250	0.226563	-0.000395	-0.005085	0.024297	0.036147
0.031250	0.234375	-0.000435	-0.005303	0.026672	0.036029
0.031250	0.242188	-0.000478	-0.005509	0.029140	0.035884
0.031250	0.250000	-0.000521	-0.005701	0.031695	0.035712
0.031250	0.257813	-0.000567	-0.005879	0.034331	0.035510
0.031250	0.265625	-0.000613	-0.006041	0.037042	0.035277
0.031250	0.273438	-0.000661	-0.006186	0.039819	0.035013
0.031250	0.281250	-0.000710	-0.006312	0.042657	0.034715
0.031250	0.289063	-0.000760	-0.006420	0.045546	0.034384
0.031250	0.296875	-0.000810	-0.006508	0.048479	0.034018
0.031250	0.304688	-0.000862	-0.006575	0.051447	0.033617
0.031250	0.312500	-0.000913	-0.006621	0.054441	0.033180
0.031250	0.320313	-0.000965	-0.006646	0.057452	0.032709
0.031250	0.328125	-0.001016	-0.006648	0.060471	0.032201
0.031250	0.335938	-0.001069	-0.006628	0.063488	0.031659
0.031250	0.343750	-0.001120	-0.006585	0.066494	0.031082
0.031250	0.351563	-0.001172	-0.006519	0.069479	0.030471
0.031250	0.359375	-0.001222	-0.006432	0.072434	0.029827
0.031250	0.367188	-0.001272	-0.006322	0.075349	0.029151
0.031250	0.375000	-0.001321	-0.006190	0.078216	0.028446
0.031250	0.382813	-0.001369	-0.006037	0.081024	0.027711
0.031250	0.390625	-0.001415	-0.005863	0.083764	0.026950
0.031250	0.398438	-0.001461	-0.005669	0.086429	0.026163
0.031250	0.406250	-0.001504	-0.005457	0.089009	0.025354
0.031250	0.414063	-0.001546	-0.005226	0.091496	0.024524
0.031250	0.421875	-0.001585	-0.004977	0.093884	0.023675
0.031250	0.429688	-0.001624	-0.004713	0.096163	0.022811
0.031250	0.437500	-0.001659	-0.004435	0.098328	0.021933
0.031250	0.445313	-0.001693	-0.004142	0.100372	0.021045
0.031250	0.453125	-0.001724	-0.003838	0.102288	0.020149
0.031250	0.460938	-0.001753	-0.003523	0.104073	0.019247
0.031250	0.468750	-0.001779	-0.003199	0.105721	0.018343
0.031250	0.476563	-0.001803	-0.002867	0.107227	0.017439
0.031250	0.484375	-0.001823	-0.002529	0.108589	0.016538
0.031250	0.492188	-0.001843	-0.002187	0.109803	0.015643
0.031250	0.500000	-0.001858	-0.001841	0.110866	0.014756
0.031250	0.507813	-0.001871	-0.001494	0.111778	0.013879
0.031250	0.515625	-0.001881	-0.001147	0.112537	0.013015
0.031250	0.523438	-0.001889	-0.000801	0.113142	0.012166
0.031250	0.531250	-0.001893	-0.000459	0.113594	0.011335
0.031250	0.539063	-0.001896	-0.000121	0.113894	0.010523
0.031250	0.546875	-0.001895	0.000211	0.114043	0.009732
0.031250	0.554688	-0.001893	0.000535	0.114043	0.008964
0.031250	0.562500	-0.001887	0.000851	0.113898	0.008221
0.031250	0.570313	-0.001880	0.001156	0.113609	0.007503
0.031250	0.578125	-0.001869	0.001451	0.113182	0.006812
0.031250	0.585938	-0.001857	0.001732	0.112620	0.006149
0.031250	0.593750	-0.001842	0.002000	0.111929	0.005514
0.031250	0.601563	-0.001826	0.002253	0.111114	0.004909
0.031250	0.609375	-0.001807	0.002491	0.110182	0.004333
0.031250	0.617188	-0.001787	0.002712	0.109138	0.003787
0.031250	0.625000	-0.001764	0.002915	0.107991	0.003271
0.031250	0.632813	-0.001741	0.003100	0.106746	0.002785
0.031250	0.640625	-0.001716	0.003265	0.105414	0.002329
0.031250	0.648438	-0.001690	0.003411	0.104001	0.001902
0.031250	0.656250	-0.001663	0.003536	0.102516	0.001503
0.031250	0.664063	-0.001635	0.003639	0.100969	0.001132
0.031250	0.671875	-0.001606	0.003721	0.099369	0.000789
0.031250	0.679688	-0.001577	0.003780	0.097726	0.000471
0.031250	0.687500	-0.001547	0.003815	0.096050	0.000178
0.031250	0.695313	-0.001517	0.003827	0.094352	-0.000091
0.031250	0.703125	-0.001487	0.003813	0.092644	-0.000337
0.031250	0.710938	-0.001458	0.003773	0.090936	-0.000563
0.031250	0.718750	-0.001428	0.003706	0.089241	-0.000769
0.031250	0.726563	-0.001400	0.003610	0.087572	-0.000958
0.031250	0.734375	-0.001371	0.003484	0.085942	-0.001130
0.031250	0.742188	-0.001346	0.003325	0.084365	-0.001289
0.031250	0.750000	-0.001319	0.003132	0.082857	-0.001436
0.031250	0.757813	-0.001297	0.002900	0.081435	-0.001573
0.031250	0.765625	-0.001274	0.002626	0.080115	-0.001702
0.031250	0.773438	-0.001256	0.002304	0.078918	-0.001827
0.031250	0.781250	-0.001238	0.001930	0.077866	-0.001949
0.031250	0.789063	-0.001225	0.001494	0.076983	-0.002073
0.031250	0.796875	-0.001215	0.000988	0.076297	-0.002201
0.031250	0.804688	-0.001210	0.000399	0.075839	-0.002338
0.031250	0.812500	-0.001209	-0.000287	0.075645	-0.002489
0.031250	0.820313	-0.001214	-0.001089	0.075756	-0.002660
0.031250	0.828125	-0.001226	-0.002030	0.076223	-0.002857
0.031250	0.835938	-0.001246	-0.003136	0.077100	-0.003089
0.031250	0.843750	-0.001275	-0.004444	0.078454	-0.003368
0.031250	0.851563	-0.001316	-0.005994	0.080362	-0.003706
0.031250	0.859375	-0.001368	-0.007839	0.082914	-0.004121
0.031250	0.867188	-0.001438	-0.010042	0.086214	-0.004637
0.031250	0.875000	-0.001525	-0.012679	0.090382	-0.005281
0.031250	0.882813	-0.001636	-0.015843	0.095556	-0.006091
0.031250	0.890625	-0.001773	-0.019645	0.101888	-0.007120
0.031250	0.898438	-0.001943	-0.024218	0.109545	-0.008431
0.031250	0.906250	-0.002151	-0.029719	0.118697	-0.010112
0.031250	0.914063	-0.002408	-0.036331	0.129501	-0.012276
0.031250	0.921875	-0.002719	-0.044252	0.142065	-0.015071
0.031250	0.929688	-0.003099	-0.053670	0.156376	-0.018681
0.031250	0.937500	-0.003557	-0.064676	0.172171	-0.023323
0.031250	0.945313	-0.004110	-0.077022	0.188670	-0.029220
0.031250	0.953125	-0.004761	-0.089452	0.204093	-0.036509
0.031250	0.960938	-0.005507	-0.097945	0.214789	-0.045022
0.031250	0.968750	-0.006291	-0.091307	0.213904	-0.053789
0.031250	0.976563	-0.006934	-0.041722	0.190438	-0.060110
0.031250	0.984375	-0.006943	0.108593	0.133111	-0.058419
0.031250	0.992188	-0.005237	0.444363	0.049796	-0.042730
0.031250	1.000000	-0.000000	1.000000	0.000000	-0.030798
0.039063	0.000000	0.000000	0.000000	0.000000	0.035371
0.039063	0.007813	0.000000	0.000209	-0.000033	0.035366
0.039063	0.015625	0.000003	0.000330	-0.000101	0.035361
0.039063	0.023438	0.000005	0.000372	-0.000178	0.035366
0.039063	0.031250	0.000009	0.000348	-0.000242	0.035380
0.039063	0.039063	0.000011	0.000266	-0.000278	0.035402
0.039063	0.046875	0.000013	0.000134	-0.000268	0.035432
0.039063	0.054688	0.000013	-0.000039	-0.000201	0.035469
0.039063	0.062500	0.000013	-0.000247	-0.000063	0.035513
0.039063	0.070313	0.000009	-0.000487	0.000155	0.035563
0.039063	0.078125	0.000005	-0.000752	0.000464	0.035618
0.039063	0.085938	-0.000003	-0.001041	0.000871	0.035677
0.039063	0.093750	-0.000011	-0.001349	0.001384	0.035740
0.039063	0.101563	-0.000024	-0.001675	0.002009	0.035805
0.039063	0.109375	-0.000037	-0.002015	0.002751	0.035871
0.039063	0.117188	-0.000056	-0.002369	0.003615	0.035936
0.039063	0.125000	-0.000074	-0.002734	0.004606	0.036001
0.039063	0.132813	-0.000098	-0.003108	0.005726	0.036063
0.039063	0.140625	-0.000123	-0.003489	0.006978	0.036120
0.039063	0.148438	-0.000153	-0.003876	0.008365	0.036172
0.039063	0.156250	-0.000184	-0.004267	0.009886	0.036216
0.039063	0.164063	-0.000219	-0.004660	0.011544	0.036252
0.039063	0.171875	-0.000256	-0.005053	0.013337	0.036277
0.039063	0.179688	-0.000298	-0.005443	0.015266	0.036290
0.039063	0.187500	-0.000341	-0.005830	0.017328	0.036289
0.039063	0.195313	-0.000389	-0.006211	0.019522	0.036271
0.039063	0.203125	-0.000438	-0.006584	0.021845	0.036237
0.039063	0.210938	-0.000492	-0.006947	0.024294	0.036182
0.039063	0.218750	-0.000547	-0.007297	0.026865	0.036107
0.039063	0.226563	-0.000606	-0.007634	0.029553	0.036008
0.039063	0.234375	-0.000666	-0.007955	0.032353	0.035885
0.039063	0.242188	-0.000731	-0.008258	0.035259	0.035736
0.039063	0.250000	-0.000795	-0.008541	0.038265	0.035559
0.039063	0.257813	-0.000864	-0.008803	0.041363	0.035352
0.039063	0.265625	-0.000933	-0.009041	0.044546	0.035116
0.039063	0.273438	-0.001005	-0.009255	0.047807	0.034847
0.039063	0.281250	-0.001077	-0.009442	0.051136	0.034546
0.039063	0.289063	-0.001153	-0.009601	0.054524	0.034211
0.039063	0.296875	-0.001227	-0.009732	0.057963	0.033841
0.039063	0.304688	-0.001305	-0.009833	0.061442	0.033437
0.039063	0.312500	-0.001381	-0.009902	0.064953	0.032998
0.039063	0.320313	-0.001460	-0.009941	0.068484	0.032523
0.039063	0.328125	-0.001536	-0.009947	0.072025	0.032013
0.039063	0.335938	-0.001615	-0.009920	0.075565	0.031469
0.039063	0.343750	-0.001691	-0.009861	0.079095	0.030890
0.039063	0.351563	-0.001769	-0.009769	0.082603	0.030278
0.039063	0.359375	-0.001844	-0.009645	0.086079	0.029633
0.039063	0.367188	-0.001920	-0.009488	0.089511	0.028957
0.039063	0.375000	-0.001992	-0.009300	0.092891	0.028250
0.039063	0.382813	-0.002065	-0.009080	0.096206	0.027516
0.039063	0.390625	-0.002134	-0.008830	0.099447	0.026755
0.039063	0.398438	-0.002203	-0.008551	0.102605	0.025969
0.039063	0.406250	-0.002268	-0.008244	0.105669	0.025161
0.039063	0.414063	-0.002332	-0.007910	0.108630	0.024332
0.039063	0.421875	-0.002391	-0.007551	0.111480	0.023486
0.039063	0.429688	-0.002450	-0.007169	0.114210	0.022624
0.039063	0.437500	-0.002503	-0.006764	0.116812	0.021749
0.039063	0.445313	-0.002556	-0.006339	0.119278	0.020864
0.039063	0.453125	-0.002602	-0.005896	0.121602	0.019971
0.039063	0.460938	-0.002648	-0.005437	0.123778	0.019074
0.039063	0.468750	-0.002687	-0.004963	0.125799	0.018175
0.039063	0.476563	-0.002725	-0.004478	0.127661	0.017276
0.039063	0.484375	-0.002757	-0.003982	0.129358	0.016380
0.039063	0.492188	-0.002788	-0.003479	0.130888	0.015491
0.039063	0.500000	-0.002812	-0.002970	0.132247	0.014610
0.039063	0.507813	-0.002834	-0.002458	0.133432	0.013739
0.039063	0.515625	-0.002850	-0.001945	0.134442	0.012883
0.039063	0.523438	-0.002864	-0.001434	0.135276	0.012041
0.039063	0.531250	-0.002873	-0.000925	0.135933	0.011218
0.039063	0.539063	-0.002879	-0.000422	0.136414	0.010414
0.039063	0.546875	-0.002879	0.000073	0.136720	0.009631
0.039063	0.554688	-0.002878	0.000558	0.136852	0.008872
0.039063	0.562500	-0.002870	0.001032	0.136813	0.008137
0.039063	0.570313	-0.002862	0.001492	0.136607	0.007428
0.039063	0.578125	-0.002847	0.001936	0.136236	0.006746
0.039063	0.585938	-0.002831	0.002363	0.135706	0.006092
0.039063	0.593750	-0.002810	0.002770	0.135022	0.005467
0.039063	0.601563	-0.002788	0.003157	0.134189	0.004871
0.039063	0.609375	-0.002761	0.003522	0.133214	0.004305
0.039063	0.617188	-0.002733	0.003862	0.132104	0.003768
0.039063	0.625000	-0.002701	0.004178	0.130866	0.003262
0.039063	0.632813	-0.002668	0.004467	0.129509	0.002785
0.039063	0.640625	-0.002631	0.004728	0.128042	0.002338
0.039063	0.648438	-0.002594	0.004960	0.126473	0.001919
0.039063	0.656250	-0.002553	0.005161	0.124812	0.001529
0.039063	0.664063	-0.002513	0.005331	0.123070	0.001167
0.039063	0.671875	-0.002470	0.005469	0.121258	0.000831
0.039063	0.679688	-0.002428	0.005573	0.119386	0.000521
0.039063	0.687500	-0.002383	0.005642	0.117467	0.000236
0.039063	0.695313	-0.002340	0.005675	0.115513	-0.000027
0.039063	0.703125	-0.002294	0.005671	0.113537	-0.000267
0.039063	0.710938	-0.002251	0.005628	0.111552	-0.000487
0.039063	0.718750	-0.002206	0.005544	0.109572	-0.000688
0.039063	0.726563	-0.002164	0.005416	0.107612	-0.000872
0.039063	0.734375	-0.002122	0.005244	0.105688	-0.001041
0.039063	0.742188	-0.002082	0.005023	0.103816	-0.001196
0.039063	0.750000	-0.002043	0.004749	0.102014	-0.001340
0.039063	0.757813	-0.002008	0.004419	0.100302	-0.001475
0.039063	0.765625	-0.001974	0.004026	0.098698	-0.001603
0.039063	0.773438	-0.001945	0.003564	0.097226	-0.001727
0.039063	0.781250	-0.001918	0.003023	0.095910	-0.001850
0.039063	0.789063	-0.001898	0.002394	0.094776	-0.001974
0.039063	0.796875	-0.001881	0.001663	0.093856	-0.002104
0.039063	0.804688	-0.001872	0.000814	0.093183	-0.002244
0.039063	0.812500	-0.001868	-0.000173	0.092795	-0.002397
0.039063	0.820313	-0.001875	-0.001322	0.092734	-0.002571
0.039063	0.828125	-0.001889	-0.002662	0.093051	-0.002770
0.039063	0.835938	-0.001916	-0.004232	0.093802	-0.003005
0.039063	0.843750	-0.001955	-0.006073	0.095050	-0.003284
0.039063	0.851563	-0.002011	-0.008239	0.096868	-0.003620
0.039063	0.859375	-0.002084	-0.010794	0.099338	-0.004030
0.039063	0.867188	-0.002180	-0.013814	0.102553	-0.004533
0.039063	0.875000	-0.002300	-0.017387	0.106613	-0.005156
0.039063	0.882813	-0.002452	-0.021617	0.111628	-0.005931
0.039063	0.890625	-0.002637	-0.026621	0.117709	-0.006902
0.039063	0.898438	-0.002868	-0.032530	0.124962	-0.008124
0.039063	0.906250	-0.003146	-0.039478	0.133470	-0.009669
0.039063	0.914063	-0.003484	-0.047589	0.143266	-0.011624
0.039063	0.921875	-0.003889	-0.056938	0.154280	-0.014099
0.039063	0.929688	-0.004374	-0.067473	0.166251	-0.017215
0.039063	0.937500	-0.004943	-0.078830	0.178577	-0.021088
0.039063	0.945313	-0.005606	-0.089939	0.190057	-0.025789
0.039063	0.953125	-0.006349	-0.098122	0.198491	-0.031232
0.039063	0.960938	-0.007139	-0.097152	0.200108	-0.036981
0.039063	0.968750	-0.007867	-0.073307	0.189079	-0.041902
0.039063	0.976563	-0.008284	0.001142	0.158192	-0.043718
0.039063	0.984375	-0.007849	0.173716	0.103664	-0.039017
0.039063	0.992188	-0.005570	0.502333	0.037453	-0.025434
0.039063	1.000000	-0.000000	1.000000	0.000000	-0.016312
0.046875	0.000000	0.000000	0.000000	0.000000	0.035334
0.046875	0.007813	0.000000	0.000256	-0.000028	0.035330
0.046875	0.015625	0.000004	0.000395	-0.000083	0.035327
0.046875	0.023438	0.000006	0.000432	-0.000138	0.035333
0.046875	0.031250	0.000011	0.000383	-0.000173	0.035347
0.046875	0.039063	0.000012	0.000259	-0.000169	0.035370
0.046875	0.046875	0.000015	0.000072	-0.000112	0.035399
0.046875	0.054688	0.000013	-0.000171	0.000014	0.035435
0.046875	0.062500	0.000012	-0.000461	0.000221	0.035478
0.046875	0.070313	0.000006	-0.000792	0.000520	0.035525
0.046875	0.078125	-0.000000	-0.001159	0.000921	0.035578
0.046875	0.085938	-0.000012	-0.001556	0.001434	0.035634
0.046875	0.093750	-0.000025	-0.001981	0.002065	0.035693
0.046875	0.101563	-0.000043	-0.002428	0.002823	0.035754
0.046875	0.109375	-0.000063	-0.002897	0.003712	0.035815
0.046875	0.117188	-0.000088	-0.003383	0.004738	0.035877
0.046875	0.125000	-0.000115	-0.003884	0.005905	0.035937
0.046875	0.132813	-0.000149	-0.004397	0.007217	0.035994
0.046875	0.140625	-0.000184	-0.004920	0.008677	0.036047
0.046875	0.148438	-0.000226	-0.005450	0.010285	0.036094
